customerid,orders,revenue,first_purchase,last_purchase,is_repeat_buyer
15834,7,3772.99,2010-10-11 14:05:00,2011-09-30 14:41:00,True
15835,4,954.09,2011-01-13 10:35:00,2011-10-26 15:47:00,True
15836,1,137.37,2011-10-20 17:13:00,2011-10-20 17:13:00,False
15837,2,777.01,2010-08-11 10:16:00,2011-10-06 09:01:00,True
15838,34,74163.0,2009-12-15 09:51:00,2011-11-28 14:00:00,True
15839,3,1048.49,2011-07-14 16:35:00,2011-11-06 13:54:00,True
15840,2,355.56,2011-06-20 11:42:00,2011-10-12 09:08:00,True
15841,9,2742.4100000000003,2009-12-10 08:29:00,2011-09-28 12:15:00,True
15842,2,548.8,2010-06-30 09:06:00,2010-11-11 14:08:00,True
15843,1,118.95000000000002,2011-02-09 10:19:00,2011-02-09 10:19:00,False
15844,1,130.73999999999998,2011-10-24 15:19:00,2011-10-24 15:19:00,False
15845,11,4426.28,2010-01-26 14:44:00,2011-11-22 09:42:00,True
15846,1,107.01,2010-11-19 14:40:00,2010-11-19 14:40:00,False
15847,5,822.57,2010-03-08 08:47:00,2011-11-01 14:41:00,True
15848,1,139.94,2010-03-28 10:54:00,2010-03-28 10:54:00,False
15850,6,1058.72,2009-12-13 13:27:00,2011-11-20 14:14:00,True
15851,1,109.73,2010-07-01 12:34:00,2010-07-01 12:34:00,False
15852,3,257.26,2010-07-01 10:16:00,2011-06-06 11:22:00,True
15853,1,110.8,2011-10-19 10:38:00,2011-10-19 10:38:00,False
15854,21,5583.81,2009-12-10 12:08:00,2011-12-05 13:39:00,True
15855,6,1052.72,2010-08-20 17:15:00,2011-07-26 10:20:00,True
15856,52,34220.340000000004,2009-12-03 14:02:00,2011-12-05 17:09:00,True
15857,2,570.48,2010-10-05 16:43:00,2011-11-21 12:18:00,True
15858,13,3960.37,2009-12-10 11:42:00,2011-11-24 12:48:00,True
15859,1,438.46,2010-10-03 12:52:00,2010-10-03 12:52:00,False
15860,17,2505.21,2009-12-06 12:31:00,2011-10-30 11:25:00,True
15861,12,4401.79,2010-01-28 19:41:00,2011-11-27 15:59:00,True
15862,13,2928.29,2009-12-17 11:33:00,2011-12-01 13:28:00,True
15863,5,358.7,2009-12-17 10:20:00,2011-11-14 12:49:00,True
15864,7,2180.76,2010-11-23 15:02:00,2011-11-17 13:32:00,True
15865,5,2248.92,2010-01-05 13:58:00,2011-10-30 12:43:00,True
15866,1,230.53,2011-08-30 14:09:00,2011-08-30 14:09:00,False
15867,31,9063.95,2009-12-14 15:16:00,2011-12-04 13:32:00,True
15868,1,94.53,2010-05-05 14:11:00,2010-05-05 14:11:00,False
15869,3,323.65999999999997,2010-03-23 16:50:00,2011-03-07 17:23:00,True
15870,4,862.61,2010-09-19 16:22:00,2011-11-07 10:58:00,True
15871,1,33.099999999999994,2010-09-28 14:16:00,2010-09-28 14:16:00,False
15872,4,795.68,2010-06-07 14:53:00,2011-11-25 11:55:00,True
15873,4,313.92,2010-07-27 11:58:00,2010-07-28 12:41:00,True
15874,21,11284.76,2010-01-07 13:56:00,2011-10-07 12:31:00,True
15875,1,111.72,2010-03-03 16:51:00,2010-03-03 16:51:00,False
15876,2,1449.1399999999999,2010-09-17 15:26:00,2010-10-26 18:58:00,True
15877,2,493.28,2011-11-22 11:18:00,2011-12-08 11:53:00,True
15878,2,330.77,2009-12-06 12:28:00,2010-05-27 12:17:00,True
15879,4,1157.3,2009-12-17 19:54:00,2010-10-31 16:21:00,True
15880,1,686.5600000000001,2010-12-05 13:00:00,2010-12-05 13:00:00,False
15881,5,501.39000000000004,2010-12-10 13:32:00,2011-01-31 16:59:00,True
15882,8,1495.98,2009-12-10 15:33:00,2011-05-25 11:35:00,True
15883,2,396.48,2011-11-06 14:50:00,2011-12-07 17:05:00,True
15884,2,249.70000000000002,2009-12-03 18:23:00,2010-10-03 15:55:00,True
15885,15,1951.8200000000002,2010-01-21 12:47:00,2011-09-08 10:43:00,True
15886,4,1052.87,2010-04-20 15:03:00,2011-10-10 14:25:00,True
15887,3,1027.15,2010-06-02 11:53:00,2010-10-29 08:36:00,True
15888,3,429.15999999999997,2010-07-01 11:51:00,2011-09-20 12:30:00,True
15889,8,1806.28,2009-12-10 12:21:00,2011-07-06 11:10:00,True
15890,5,535.65,2010-04-14 08:43:00,2010-11-10 12:46:00,True
15891,1,524.52,2011-04-27 12:35:00,2011-04-27 12:35:00,False
15892,1,128.2,2010-02-08 16:23:00,2010-02-08 16:23:00,False
15893,1,305.28000000000003,2010-08-15 11:12:00,2010-08-15 11:12:00,False
15894,2,420.29,2010-12-05 14:06:00,2011-03-31 13:50:00,True
15895,1,179.17,2011-07-13 10:27:00,2011-07-13 10:27:00,False
15897,2,222.05,2011-05-29 13:32:00,2011-05-29 13:50:00,True
15898,25,5596.31,2009-12-11 16:11:00,2011-12-08 15:23:00,True
15899,1,112.5,2010-12-06 10:36:00,2010-12-06 10:36:00,False
15900,4,900.4000000000001,2010-05-26 11:27:00,2011-11-16 12:19:00,True
15901,7,703.22,2010-06-14 12:39:00,2011-11-23 12:43:00,True
15902,1,145.01,2010-11-24 16:57:00,2010-11-24 16:57:00,False
15903,12,8939.84,2010-01-14 10:57:00,2011-11-30 08:08:00,True
15904,1,164.68,2011-12-01 14:50:00,2011-12-01 14:50:00,False
15905,1,114.69,2010-06-14 16:00:00,2010-06-14 16:00:00,False
15906,10,2555.64,2010-09-15 12:17:00,2011-11-20 12:24:00,True
15907,3,967.45,2011-05-13 13:01:00,2011-12-06 12:21:00,True
15908,2,764.57,2010-07-15 19:21:00,2010-08-06 11:56:00,True
15909,1,191.94,2011-06-19 10:38:00,2011-06-19 10:38:00,False
15910,15,2681.8,2010-01-21 11:51:00,2011-12-09 10:51:00,True
15911,8,1702.34,2009-12-09 13:26:00,2010-03-26 12:06:00,True
15912,9,1074.7,2009-12-10 12:58:00,2011-06-14 14:29:00,True
15913,1,6.300000000000001,2010-06-23 16:31:00,2010-06-23 16:31:00,False
15914,2,205.98999999999998,2010-11-26 16:09:00,2010-11-26 16:10:00,True
15915,1,429.21,2010-11-03 11:13:00,2010-11-03 11:13:00,False
15916,13,3427.17,2009-12-10 16:21:00,2011-11-23 13:46:00,True
15917,5,560.63,2009-12-02 14:55:00,2011-04-06 10:40:00,True
15918,3,582.88,2010-03-18 11:40:00,2011-06-02 11:42:00,True
15919,2,910.6100000000001,2010-12-06 11:26:00,2011-11-20 11:28:00,True
15920,9,571.64,2009-12-14 13:09:00,2011-07-08 15:31:00,True
15921,4,802.11,2010-03-09 11:03:00,2011-06-20 11:03:00,True
15922,1,739.0,2010-12-01 13:51:00,2010-12-01 13:51:00,False
15923,1,254.16,2010-12-02 12:16:00,2010-12-02 12:16:00,False
15924,1,102.82,2009-12-08 15:00:00,2009-12-08 15:00:00,False
15925,1,207.15,2011-05-29 15:35:00,2011-05-29 15:35:00,False
15926,1,134.44,2010-06-15 15:23:00,2010-06-15 15:23:00,False
15927,1,123.39,2010-03-02 13:25:00,2010-03-02 13:25:00,False
15928,1,293.53,2010-02-21 15:16:00,2010-02-21 15:16:00,False
15929,1,594.0,2010-03-05 14:56:00,2010-03-05 14:56:00,False
15930,1,426.63,2011-10-03 14:52:00,2011-10-03 14:52:00,False
15931,1,239.9,2010-10-07 16:46:00,2010-10-07 16:46:00,False
15932,8,2495.87,2011-02-23 14:50:00,2011-12-05 17:13:00,True
15933,3,1107.46,2011-09-14 12:05:00,2011-11-18 13:14:00,True
15934,2,2190.66,2010-10-06 12:08:00,2010-10-18 10:13:00,True
15935,2,416.86,2011-04-12 09:35:00,2011-04-14 13:27:00,True
15936,2,282.79,2010-08-29 11:42:00,2010-11-25 16:39:00,True
15937,1,145.35,2011-10-06 15:48:00,2011-10-06 15:48:00,False
15938,9,734.81,2010-06-01 09:42:00,2011-08-19 12:56:00,True
15939,16,9060.39,2010-11-30 12:07:00,2011-09-11 11:30:00,True
15940,1,35.8,2011-02-01 16:18:00,2011-02-01 16:18:00,False
15941,1,405.0,2010-03-12 14:45:00,2010-03-12 14:45:00,False
15942,1,337.44,2011-07-29 09:01:00,2011-07-29 09:01:00,False
15943,2,271.28999999999996,2010-01-31 11:04:00,2010-02-28 12:49:00,True
15944,4,2164.24,2009-12-13 12:57:00,2011-03-08 10:33:00,True
15945,4,827.27,2009-12-01 13:47:00,2010-12-09 13:14:00,True
15946,3,2304.18,2010-03-16 10:49:00,2010-07-25 12:18:00,True
15947,1,1708.24,2011-09-18 10:46:00,2011-09-18 10:46:00,False
15948,3,1509.0900000000001,2010-10-11 12:16:00,2011-12-01 15:32:00,True
15949,2,364.72,2011-09-29 17:34:00,2011-11-23 09:09:00,True
15950,10,7180.71,2010-01-26 11:39:00,2011-11-08 11:09:00,True
15951,3,1013.17,2010-11-23 18:20:00,2011-12-01 08:34:00,True
15952,4,806.57,2011-04-28 12:55:00,2011-11-06 11:18:00,True
15953,18,3669.5499999999997,2009-12-03 14:00:00,2011-11-24 15:32:00,True
15954,1,190.75,2010-04-29 13:35:00,2010-04-29 13:35:00,False
15955,22,8658.36,2010-02-23 16:36:00,2011-11-15 14:15:00,True
15956,2,617.5999999999999,2009-12-13 11:16:00,2010-06-06 13:06:00,True
15957,3,930.0999999999999,2010-10-15 12:11:00,2011-11-08 12:14:00,True
15958,4,492.99,2010-06-07 10:59:00,2011-09-26 13:41:00,True
15959,3,579.49,2010-01-26 16:19:00,2010-01-26 16:38:00,True
15960,4,410.95000000000005,2010-09-30 15:50:00,2010-11-30 15:57:00,True
15961,1,451.28999999999996,2010-11-25 15:59:00,2010-11-25 15:59:00,False
15962,1,295.83,2010-09-16 13:48:00,2010-09-16 13:48:00,False
15963,2,470.76,2011-10-25 13:05:00,2011-11-20 11:33:00,True
15964,1,272.96000000000004,2010-02-14 15:30:00,2010-02-14 15:30:00,False
15965,13,3013.09,2009-12-03 11:45:00,2011-11-22 16:44:00,True
15966,1,426.53000000000003,2010-09-15 10:44:00,2010-09-15 10:44:00,False
15967,12,3041.6,2009-12-01 13:29:00,2011-11-16 15:41:00,True
15968,1,418.05,2010-11-16 13:04:00,2010-11-16 13:04:00,False
15969,5,1127.05,2010-07-05 13:10:00,2011-12-07 11:06:00,True
15970,2,1017.32,2010-04-20 11:30:00,2011-02-09 12:08:00,True
15971,18,5902.83,2009-12-08 09:46:00,2011-11-22 12:50:00,True
15972,5,1810.27,2010-04-18 14:06:00,2010-09-09 13:20:00,True
15973,3,988.44,2010-10-06 15:00:00,2010-12-08 11:42:00,True
15974,7,3442.15,2011-02-24 10:10:00,2011-10-31 13:13:00,True
15975,1,371.01,2011-09-16 13:33:00,2011-09-16 13:33:00,False
15976,6,1746.6399999999999,2010-06-06 14:01:00,2011-06-27 13:00:00,True
15977,2,1054.73,2011-10-31 16:24:00,2011-11-22 13:29:00,True
15978,3,3279.42,2010-03-05 14:39:00,2011-09-23 15:21:00,True
15979,1,329.22,2010-04-16 11:35:00,2010-04-16 11:35:00,False
15980,7,6593.68,2010-06-01 14:40:00,2011-09-12 09:41:00,True
15981,21,9362.77,2010-03-29 10:07:00,2011-11-15 08:00:00,True
15982,1,324.51,2010-04-13 15:47:00,2010-04-13 15:47:00,False
15983,8,3958.82,2009-12-06 12:52:00,2011-11-17 17:34:00,True
15984,30,8759.32,2009-12-01 13:38:00,2011-12-07 12:16:00,True
15985,7,2715.28,2010-05-27 15:51:00,2011-08-08 16:31:00,True
15986,2,354.42,2010-11-23 10:02:00,2011-11-09 15:17:00,True
15987,8,1682.13,2010-11-25 12:56:00,2011-11-27 15:38:00,True
15988,3,770.09,2010-02-21 11:36:00,2011-11-20 13:23:00,True
15989,2,372.51,2009-12-02 15:51:00,2010-11-29 12:03:00,True
15990,7,2010.0500000000002,2010-02-28 12:30:00,2011-10-26 15:58:00,True
15991,1,150.55,2010-06-23 15:50:00,2010-06-23 15:50:00,False
15992,3,896.6,2010-09-12 11:52:00,2011-12-06 11:00:00,True
15993,7,2797.57,2011-10-26 16:21:00,2011-12-01 10:45:00,True
15994,3,1202.18,2010-03-14 11:55:00,2011-10-16 12:28:00,True
15995,1,696.19,2010-10-21 13:57:00,2010-10-21 13:57:00,False
15996,7,1686.9,2010-11-07 15:49:00,2011-09-12 15:14:00,True
15998,16,8308.34,2009-12-01 11:45:00,2011-11-03 12:45:00,True
15999,1,20.4,2009-12-04 12:31:00,2009-12-04 12:31:00,False
16000,3,12393.7,2011-12-07 12:14:00,2011-12-07 12:17:00,True
16001,1,583.39,2010-11-23 17:10:00,2010-11-23 17:10:00,False
16002,1,169.21,2010-03-24 13:08:00,2010-03-24 13:08:00,False
16003,10,5613.83,2009-12-03 18:51:00,2011-11-10 09:57:00,True
16004,5,2146.39,2010-01-25 13:56:00,2010-08-22 11:48:00,True
16005,10,2436.2200000000003,2010-09-15 13:21:00,2011-11-27 13:47:00,True
16006,2,347.17,2010-11-17 12:03:00,2011-05-12 13:12:00,True
16007,7,3075.14,2010-06-14 13:18:00,2011-10-23 11:05:00,True
16008,15,5384.13,2010-03-19 11:07:00,2011-11-16 10:32:00,True
16009,4,992.71,2011-07-03 11:26:00,2011-11-17 16:51:00,True
16010,11,1724.06,2010-10-24 10:54:00,2011-04-08 10:14:00,True
16011,29,5880.46,2009-12-01 12:02:00,2011-12-01 16:31:00,True
16012,5,2989.79,2010-06-28 11:39:00,2011-11-04 13:25:00,True
16013,84,57446.44,2009-12-08 10:24:00,2011-12-06 10:36:00,True
16014,5,1130.27,2010-01-31 12:43:00,2011-11-02 12:04:00,True
16015,3,705.39,2011-10-21 12:56:00,2011-12-06 10:58:00,True
16016,11,2533.94,2010-11-02 13:27:00,2011-12-06 14:35:00,True
16017,5,1553.83,2010-01-05 12:06:00,2011-10-23 12:56:00,True
16018,4,698.13,2009-12-07 13:57:00,2011-10-31 14:13:00,True
16019,27,17465.85,2009-12-14 14:12:00,2011-10-24 11:51:00,True
16020,3,851.01,2011-10-05 13:54:00,2011-11-23 11:18:00,True
16021,2,532.25,2010-06-13 11:05:00,2010-11-09 14:48:00,True
16022,1,628.28,2011-03-24 13:16:00,2011-03-24 13:16:00,False
16023,3,719.8100000000001,2011-03-18 13:32:00,2011-10-24 16:34:00,True
16024,3,484.20000000000005,2010-10-24 11:40:00,2011-11-27 13:26:00,True
16025,1,439.65999999999997,2011-11-10 11:45:00,2011-11-10 11:45:00,False
16026,1,236.09,2011-10-27 13:53:00,2011-10-27 13:53:00,False
16027,15,2048.36,2010-01-08 13:21:00,2011-09-09 10:47:00,True
16028,1,82.2,2010-04-23 11:45:00,2010-04-23 11:45:00,False
16029,107,122209.14,2009-12-08 11:23:00,2011-11-01 10:27:00,True
16030,1,331.24,2011-02-03 11:28:00,2011-02-03 11:28:00,False
16031,2,548.94,2011-04-06 14:23:00,2011-09-08 13:07:00,True
16032,6,1970.45,2010-07-04 13:31:00,2010-09-09 18:00:00,True
16033,27,10836.130000000001,2010-08-11 16:44:00,2011-12-04 12:44:00,True
16034,6,928.72,2010-10-26 13:00:00,2011-05-27 16:17:00,True
16035,1,217.73,2010-05-28 15:09:00,2010-05-28 15:09:00,False
16036,4,2556.84,2010-03-29 14:47:00,2011-09-13 14:53:00,True
16037,5,1509.3400000000001,2010-03-01 12:31:00,2011-03-15 09:13:00,True
16038,3,471.78,2011-05-22 11:29:00,2011-12-02 12:40:00,True
16039,2,456.40000000000003,2010-03-21 15:17:00,2010-10-12 10:44:00,True
16040,7,2416.9,2010-04-09 10:12:00,2011-10-05 13:47:00,True
16041,3,3166.4,2011-07-21 16:27:00,2011-11-09 12:25:00,True
16042,8,2265.12,2010-09-12 12:00:00,2011-11-17 17:50:00,True
16043,8,1856.5900000000001,2010-08-15 11:26:00,2011-11-02 12:50:00,True
16044,1,340.84000000000003,2010-09-30 18:12:00,2010-09-30 18:12:00,False
16045,8,3434.9300000000003,2010-07-29 12:50:00,2011-08-12 12:41:00,True
16046,1,235.78,2010-05-26 13:18:00,2010-05-26 13:18:00,False
16047,1,107.14,2010-01-26 16:34:00,2010-01-26 16:34:00,False
16048,4,1075.23,2010-06-08 12:36:00,2010-12-01 15:28:00,True
16049,6,1899.68,2010-07-11 13:53:00,2011-10-30 13:19:00,True
16050,3,300.70000000000005,2010-11-03 15:55:00,2011-06-19 11:44:00,True
16051,1,188.44,2010-01-27 09:38:00,2010-01-27 09:38:00,False
16052,1,362.06,2011-10-16 15:13:00,2011-10-16 15:13:00,False
16053,6,3634.84,2010-04-08 11:11:00,2011-11-07 11:21:00,True
16054,4,2111.88,2010-04-01 18:37:00,2011-07-17 13:08:00,True
16055,1,134.8,2011-05-03 09:26:00,2011-05-03 09:26:00,False
16056,1,664.85,2011-10-25 15:19:00,2011-10-25 15:19:00,False
16057,10,3854.85,2010-01-07 17:11:00,2011-11-23 15:23:00,True
16058,1,62.7,2010-10-29 16:48:00,2010-10-29 16:48:00,False
16059,12,3217.77,2010-05-19 13:04:00,2011-10-05 09:56:00,True
16060,3,541.95,2010-08-02 15:26:00,2010-11-04 12:10:00,True
16061,1,89.65,2010-10-04 15:29:00,2010-10-04 15:29:00,False
16062,8,2863.45,2010-06-21 13:32:00,2011-11-30 12:15:00,True
16063,1,335.32,2011-03-24 14:55:00,2011-03-24 14:55:00,False
16064,1,111.0,2009-12-14 16:11:00,2009-12-14 16:11:00,False
16065,8,2382.62,2010-09-02 13:27:00,2010-12-09 13:03:00,True
16066,5,1521.87,2011-08-07 14:33:00,2011-11-23 11:54:00,True
16067,3,3395.29,2010-02-02 18:01:00,2010-05-26 12:33:00,True
16068,1,122.93,2010-04-25 11:52:00,2010-04-25 11:52:00,False
16069,1,457.7,2010-10-18 10:32:00,2010-10-18 10:32:00,False
16070,2,852.1500000000001,2011-11-07 16:36:00,2011-11-17 15:50:00,True
16071,4,1076.8000000000002,2010-02-22 14:48:00,2011-10-26 11:14:00,True
16072,4,4328.89,2010-06-08 16:47:00,2011-02-24 14:32:00,True
16073,1,122.39999999999999,2011-02-15 15:41:00,2011-02-15 15:41:00,False
16074,1,265.25,2010-11-14 13:19:00,2010-11-14 13:19:00,False
16075,2,736.9300000000001,2010-05-24 15:57:00,2010-07-25 11:31:00,True
16076,10,2234.73,2011-05-15 12:31:00,2011-12-06 14:59:00,True
16077,1,2300.4,2010-03-24 10:42:00,2010-03-24 10:42:00,False
16078,2,362.99,2010-02-08 13:29:00,2011-03-01 09:47:00,True
16079,3,1352.0,2011-10-30 13:06:00,2011-11-23 12:48:00,True
16080,4,602.5600000000001,2010-09-15 14:19:00,2011-09-19 10:42:00,True
16081,8,4460.18,2010-02-03 12:46:00,2011-10-14 13:06:00,True
16082,1,106.75,2010-02-07 15:16:00,2010-02-07 15:16:00,False
16083,4,2351.42,2010-11-16 11:53:00,2011-08-31 10:47:00,True
16084,1,436.18,2011-02-13 16:05:00,2011-02-13 16:05:00,False
16085,12,2343.53,2010-01-20 14:03:00,2011-11-16 13:24:00,True
16086,10,2864.99,2009-12-02 13:20:00,2011-10-11 13:09:00,True
16087,5,1739.92,2010-01-19 12:30:00,2010-11-15 16:44:00,True
16088,2,1437.4299999999998,2010-04-27 10:56:00,2010-05-13 10:16:00,True
16089,2,271.44,2010-07-18 15:51:00,2010-11-18 13:51:00,True
16090,1,205.91,2010-03-25 13:05:00,2010-03-25 13:05:00,False
16091,2,315.06,2011-05-25 09:18:00,2011-07-08 08:45:00,True
16092,6,1587.94,2010-05-09 16:10:00,2011-08-17 10:46:00,True
16093,1,17.0,2011-08-25 11:09:00,2011-08-25 11:09:00,False
16094,11,3695.56,2010-04-16 14:00:00,2011-11-28 12:45:00,True
16095,1,447.05,2010-09-09 16:54:00,2010-09-09 16:54:00,False
16096,4,1584.97,2010-03-04 15:44:00,2011-03-20 13:38:00,True
16097,1,185.04999999999998,2011-04-13 13:47:00,2011-04-13 13:47:00,False
16098,14,4448.1,2009-12-15 09:40:00,2011-09-13 09:59:00,True
16099,7,1573.2,2010-03-03 11:13:00,2011-10-20 13:13:00,True
16100,1,582.64,2010-09-03 11:39:00,2010-09-03 11:39:00,False
16101,4,3229.16,2010-05-27 12:50:00,2011-09-30 10:18:00,True
16102,3,1842.14,2011-08-03 12:50:00,2011-10-28 13:19:00,True
16103,22,6191.71,2010-01-08 12:08:00,2011-12-02 14:16:00,True
16104,9,2778.61,2009-12-06 10:41:00,2011-10-09 10:23:00,True
16105,5,2386.19,2010-04-14 13:27:00,2011-04-05 10:13:00,True
16106,1,108.38,2011-10-05 10:37:00,2011-10-05 10:37:00,False
16107,7,3204.1600000000003,2011-06-09 18:42:00,2011-11-22 09:40:00,True
16108,4,2235.92,2010-03-18 14:14:00,2011-09-16 11:48:00,True
16109,3,939.48,2010-01-10 10:37:00,2011-05-05 09:17:00,True
16110,4,1819.27,2010-07-05 13:04:00,2011-10-25 14:35:00,True
16111,1,562.48,2010-10-07 19:51:00,2010-10-07 19:51:00,False
16112,4,195.74,2011-01-05 11:47:00,2011-07-19 14:28:00,True
16113,1,161.38,2011-06-09 16:16:00,2011-06-09 16:16:00,False
16114,1,135.75000000000003,2011-06-22 10:13:00,2011-06-22 10:13:00,False
16115,12,2575.14,2010-05-14 11:59:00,2011-11-30 11:32:00,True
16116,1,612.78,2011-05-12 12:01:00,2011-05-12 12:01:00,False
16117,3,654.4,2010-04-27 11:50:00,2011-06-03 11:42:00,True
16118,1,4376.25,2010-02-25 09:40:00,2010-02-25 09:40:00,False
16119,8,1720.8100000000002,2009-12-16 11:56:00,2011-12-01 15:11:00,True
16120,6,3056.9100000000003,2010-10-13 15:07:00,2011-10-11 14:22:00,True
16121,5,1477.09,2010-05-23 10:52:00,2011-10-13 12:59:00,True
16122,6,1001.34,2010-10-10 15:26:00,2011-09-27 15:34:00,True
16123,1,307.78,2011-10-19 09:18:00,2011-10-19 09:18:00,False
16124,4,1772.49,2009-12-07 10:33:00,2011-01-26 14:45:00,True
16125,14,4587.65,2009-12-14 15:38:00,2010-12-07 15:48:00,True
16126,15,14646.800000000001,2009-12-02 13:34:00,2011-11-10 16:03:00,True
16127,2,801.31,2009-12-13 12:19:00,2011-10-31 13:58:00,True
16128,11,3801.05,2010-07-16 16:30:00,2011-11-22 11:14:00,True
16129,3,1396.05,2010-07-20 12:32:00,2010-10-28 14:29:00,True
16130,4,987.48,2010-04-01 13:58:00,2010-10-13 15:14:00,True
16131,12,9957.42,2009-12-02 10:09:00,2011-10-19 11:53:00,True
16132,2,664.2,2010-03-22 10:25:00,2010-06-13 13:49:00,True
16133,56,22992.260000000002,2010-03-31 12:21:00,2011-12-06 11:24:00,True
16134,5,2145.34,2010-06-17 09:48:00,2011-11-18 10:05:00,True
16135,2,819.4499999999999,2010-05-05 09:35:00,2011-03-22 12:30:00,True
16136,4,946.8,2010-02-14 12:49:00,2011-10-11 09:10:00,True
16137,1,422.7,2010-01-28 15:04:00,2010-01-28 15:04:00,False
16138,3,910.3500000000001,2010-04-28 09:51:00,2010-11-26 12:13:00,True
16139,5,1111.15,2009-12-03 13:51:00,2011-11-21 08:37:00,True
16140,3,1557.6,2010-09-24 12:03:00,2011-10-05 12:15:00,True
16141,2,955.94,2010-10-18 14:12:00,2011-09-12 13:11:00,True
16142,1,535.34,2011-04-04 10:16:00,2011-04-04 10:16:00,False
16143,12,4910.83,2009-12-10 09:44:00,2011-12-06 14:13:00,True
16144,1,175.2,2011-04-07 10:09:00,2011-04-07 10:09:00,False
16145,19,6805.4400000000005,2010-05-04 13:31:00,2011-12-01 10:33:00,True
16146,4,946.38,2010-09-17 10:46:00,2011-07-05 14:20:00,True
16147,5,2398.91,2010-02-05 12:26:00,2011-07-29 09:57:00,True
16148,2,386.62,2010-09-29 10:12:00,2011-02-16 14:01:00,True
16149,3,422.22,2010-10-06 15:54:00,2011-12-05 11:29:00,True
16150,10,4395.59,2009-12-17 15:33:00,2011-10-28 12:39:00,True
16152,1,1829.04,2011-03-16 09:47:00,2011-03-16 09:47:00,False
16153,11,5133.49,2010-05-26 12:41:00,2011-10-21 10:50:00,True
16155,5,796.9,2010-06-18 11:23:00,2010-11-23 12:03:00,True
16156,20,6218.18,2009-12-02 17:06:00,2011-12-01 12:42:00,True
16157,3,656.69,2011-09-28 11:48:00,2011-11-24 11:41:00,True
16158,9,628.32,2009-12-05 15:00:00,2010-07-05 13:55:00,True
16159,4,1232.79,2009-12-03 11:51:00,2011-03-03 12:27:00,True
16160,2,1025.44,2011-09-15 10:53:00,2011-10-05 14:19:00,True
16161,43,12831.800000000001,2010-02-08 11:06:00,2011-12-08 12:10:00,True
16162,1,37.4,2011-04-01 15:03:00,2011-04-01 15:03:00,False
16163,6,2849.5800000000004,2009-12-02 10:00:00,2011-04-21 15:15:00,True
16164,3,822.48,2011-10-28 09:12:00,2011-11-22 15:04:00,True
16165,1,79.9,2010-07-22 14:17:00,2010-07-22 14:17:00,False
16166,2,435.83000000000004,2010-01-17 14:16:00,2010-10-07 15:44:00,True
16167,5,1386.1200000000001,2009-12-01 10:46:00,2010-10-21 15:33:00,True
16168,66,10636.47,2009-12-03 12:38:00,2011-11-29 12:45:00,True
16169,4,1822.97,2011-09-25 11:33:00,2011-12-01 15:28:00,True
16170,20,6869.0,2010-02-18 13:50:00,2011-10-20 08:21:00,True
16171,1,73.2,2011-10-11 14:51:00,2011-10-11 14:51:00,False
16172,8,1884.55,2010-07-14 15:34:00,2011-09-05 13:22:00,True
16173,6,1418.3200000000002,2011-09-02 15:23:00,2011-11-24 10:53:00,True
16174,7,2246.75,2010-04-15 15:12:00,2011-08-05 13:26:00,True
16175,7,1836.4399999999998,2010-05-25 12:01:00,2011-09-06 14:32:00,True
16176,4,2052.69,2010-03-29 14:52:00,2010-10-14 13:54:00,True
16177,8,2247.31,2010-03-02 14:03:00,2011-10-20 12:57:00,True
16178,2,612.6,2010-11-03 14:46:00,2011-07-24 16:05:00,True
16179,1,215.83,2011-10-10 09:41:00,2011-10-10 09:41:00,False
16180,13,16249.87,2010-06-23 13:19:00,2011-08-31 16:28:00,True
16181,1,305.54,2011-09-27 13:38:00,2011-09-27 13:38:00,False
16182,9,9971.65,2010-03-09 09:34:00,2011-09-28 13:23:00,True
16183,4,1077.81,2010-10-28 14:43:00,2011-10-03 14:59:00,True
16184,6,1158.79,2011-05-12 13:33:00,2011-10-06 17:43:00,True
16185,3,644.72,2010-05-24 11:04:00,2011-11-23 09:41:00,True
16186,26,9026.11,2009-12-09 15:36:00,2011-11-17 12:43:00,True
16187,15,6911.4400000000005,2011-02-28 13:34:00,2011-11-08 09:50:00,True
16188,5,1087.66,2010-10-27 11:50:00,2011-10-26 12:19:00,True
16189,2,215.48,2011-09-15 15:21:00,2011-11-24 11:47:00,True
16190,8,2723.55,2009-12-14 11:59:00,2011-10-30 15:59:00,True
