invoice,invoicedate,customerid,items,qty,revenue,country,month,order_month,cohort_month,month_index
523613,2010-09-23 10:45:00,12727,13,176,405.08000000000004,France,2010-09-01,2010-09,2010-02,7
523614,2010-09-23 10:49:00,16857,11,168,352.8,United Kingdom,2010-09-01,2010-09,2010-09,0
523615,2010-09-23 10:51:00,13107,40,835,1182.8600000000001,United Kingdom,2010-09-01,2010-09,2010-02,7
523623,2010-09-23 11:04:00,13590,17,166,320.7,United Kingdom,2010-09-01,2010-09,2009-12,9
523624,2010-09-23 11:21:00,17377,17,64,146.68,United Kingdom,2010-09-01,2010-09,2009-12,9
523626,2010-09-23 11:26:00,17735,46,631,916.84,United Kingdom,2010-09-01,2010-09,2010-07,2
523633,2010-09-23 11:40:00,14701,13,108,272.65,United Kingdom,2010-09-01,2010-09,2010-01,8
523634,2010-09-23 11:45:00,13519,11,110,220.46,United Kingdom,2010-09-01,2010-09,2010-09,0
523635,2010-09-23 11:46:00,14701,5,12,53.6,United Kingdom,2010-09-01,2010-09,2010-01,8
523636,2010-09-23 11:57:00,12916,14,153,492.25,United Kingdom,2010-09-01,2010-09,2010-01,8
523637,2010-09-23 11:58:00,14606,24,107,167.84,United Kingdom,2010-09-01,2010-09,2009-12,9
523638,2010-09-23 12:01:00,13097,60,275,668.51,United Kingdom,2010-09-01,2010-09,2009-12,9
523639,2010-09-23 12:05:00,13097,2,18,107.10000000000001,United Kingdom,2010-09-01,2010-09,2009-12,9
523640,2010-09-23 12:06:00,16515,15,109,181.03,United Kingdom,2010-09-01,2010-09,2010-06,3
523641,2010-09-23 12:08:00,18226,12,262,348.56,United Kingdom,2010-09-01,2010-09,2010-03,6
523644,2010-09-23 12:18:00,17841,42,133,254.95,United Kingdom,2010-09-01,2010-09,2009-12,9
523645,2010-09-23 12:19:00,12838,59,230,341.24,United Kingdom,2010-09-01,2010-09,2010-04,5
523646,2010-09-23 12:25:00,16383,27,77,164.49,United Kingdom,2010-09-01,2010-09,2010-02,7
523647,2010-09-23 12:33:00,14507,54,436,487.5,United Kingdom,2010-09-01,2010-09,2009-12,9
523648,2010-09-23 12:37:00,16830,24,166,401.20000000000005,United Kingdom,2010-09-01,2010-09,2009-12,9
523649,2010-09-23 12:42:00,13264,38,375,722.5600000000001,United Kingdom,2010-09-01,2010-09,2010-09,0
523650,2010-09-23 13:03:00,18107,39,66,167.13,United Kingdom,2010-09-01,2010-09,2010-09,0
523651,2010-09-23 13:04:00,14715,1,192,163.2,United Kingdom,2010-09-01,2010-09,2010-01,8
523652,2010-09-23 13:07:00,15140,32,438,889.44,United Kingdom,2010-09-01,2010-09,2010-09,0
523653,2010-09-23 13:11:00,16856,8,70,183.78000000000003,United Kingdom,2010-09-01,2010-09,2010-09,0
523654,2010-09-23 13:13:00,16325,12,292,408.36,United Kingdom,2010-09-01,2010-09,2009-12,9
523655,2010-09-23 13:26:00,17504,62,1034,2268.64,United Kingdom,2010-09-01,2010-09,2010-02,7
523656,2010-09-23 13:33:00,18193,47,666,684.15,United Kingdom,2010-09-01,2010-09,2010-09,0
523658,2010-09-23 13:38:00,15023,40,304,712.12,United Kingdom,2010-09-01,2010-09,2010-02,7
523659,2010-09-23 13:54:00,18096,118,482,484.27,United Kingdom,2010-09-01,2010-09,2010-07,2
523660,2010-09-23 14:00:00,15476,43,549,837.43,United Kingdom,2010-09-01,2010-09,2010-09,0
523661,2010-09-23 14:06:00,14857,50,563,876.01,United Kingdom,2010-09-01,2010-09,2010-03,6
523662,2010-09-23 14:08:00,16921,11,70,113.47,United Kingdom,2010-09-01,2010-09,2010-04,5
523663,2010-09-23 14:09:00,14857,1,2,15.9,United Kingdom,2010-09-01,2010-09,2010-03,6
523664,2010-09-23 14:15:00,15005,46,124,232.35999999999999,United Kingdom,2010-09-01,2010-09,2009-12,9
523684,2010-09-23 14:33:00,16647,11,185,183.71,United Kingdom,2010-09-01,2010-09,2010-06,3
523688,2010-09-23 14:37:00,16992,5,32,100.2,United Kingdom,2010-09-01,2010-09,2010-02,7
523690,2010-09-23 14:39:00,17873,4,120,250.8,United Kingdom,2010-09-01,2010-09,2009-12,9
523695,2010-09-23 14:45:00,12928,1,24,30.0,United Kingdom,2010-09-01,2010-09,2010-06,3
523709,2010-09-23 15:12:00,12731,46,1050,2095.5,France,2010-09-01,2010-09,2010-03,6
523710,2010-09-23 15:22:00,17696,39,387,667.65,United Kingdom,2010-09-01,2010-09,2009-12,9
523711,2010-09-23 15:23:00,16298,10,66,183.6,United Kingdom,2010-09-01,2010-09,2010-09,0
523713,2010-09-23 15:43:00,16546,33,2276,2344.7,United Kingdom,2010-09-01,2010-09,2010-09,0
523718,2010-09-23 15:48:00,13985,26,309,510.3,United Kingdom,2010-09-01,2010-09,2010-02,7
523720,2010-09-23 16:23:00,12844,30,61,199.60999999999999,United Kingdom,2010-09-01,2010-09,2010-04,5
523721,2010-09-23 16:23:00,12748,1,1,45.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523722,2010-09-23 16:40:00,16261,21,84,151.69,United Kingdom,2010-09-01,2010-09,2010-09,0
523726,2010-09-23 16:56:00,12748,1,1,2.95,United Kingdom,2010-09-01,2010-09,2009-12,9
523727,2010-09-23 16:57:00,13705,9,129,316.39,United Kingdom,2010-09-01,2010-09,2010-03,6
523728,2010-09-23 17:11:00,14952,10,698,1071.66,United Kingdom,2010-09-01,2010-09,2009-12,9
523729,2010-09-23 17:13:00,14952,10,360,690.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523730,2010-09-23 17:14:00,13178,29,450,619.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523731,2010-09-23 17:16:00,17519,18,272,308.84000000000003,United Kingdom,2010-09-01,2010-09,2009-12,9
523732,2010-09-23 17:23:00,15628,17,174,324.9,United Kingdom,2010-09-01,2010-09,2009-12,9
523733,2010-09-23 17:34:00,16775,6,17,108.15,United Kingdom,2010-09-01,2010-09,2010-09,0
523744,2010-09-23 17:48:00,14992,27,145,210.5,United Kingdom,2010-09-01,2010-09,2010-09,0
523745,2010-09-23 18:00:00,13969,11,61,123.3,United Kingdom,2010-09-01,2010-09,2010-03,6
523748,2010-09-23 18:24:00,14628,24,477,632.31,United Kingdom,2010-09-01,2010-09,2010-01,8
523749,2010-09-23 18:32:00,17134,13,46,212.1,United Kingdom,2010-09-01,2010-09,2010-09,0
523750,2010-09-23 19:27:00,16497,16,204,306.08,United Kingdom,2010-09-01,2010-09,2009-12,9
523751,2010-09-23 19:28:00,16497,11,98,238.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523752,2010-09-23 19:32:00,17884,7,12,26.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523753,2010-09-23 19:40:00,17848,14,93,197.74,United Kingdom,2010-09-01,2010-09,2009-12,9
523754,2010-09-23 19:41:00,17848,1,2,5.9,United Kingdom,2010-09-01,2010-09,2009-12,9
523755,2010-09-23 19:48:00,13291,23,112,164.32,United Kingdom,2010-09-01,2010-09,2010-02,7
523756,2010-09-23 19:50:00,15426,14,44,180.36,United Kingdom,2010-09-01,2010-09,2010-05,4
523757,2010-09-23 19:51:00,15426,2,2,10.2,United Kingdom,2010-09-01,2010-09,2010-05,4
523758,2010-09-23 20:01:00,17021,2,57,168.15,United Kingdom,2010-09-01,2010-09,2010-04,5
523760,2010-09-24 09:41:00,13851,8,66,209.9,United Kingdom,2010-09-01,2010-09,2010-01,8
523761,2010-09-24 09:41:00,17001,12,252,405.04,United Kingdom,2010-09-01,2010-09,2010-03,6
523762,2010-09-24 09:42:00,13851,8,78,156.8,United Kingdom,2010-09-01,2010-09,2010-01,8
523763,2010-09-24 09:49:00,16531,25,523,389.81,United Kingdom,2010-09-01,2010-09,2010-09,0
523764,2010-09-24 10:10:00,15394,24,200,505.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523766,2010-09-24 10:28:00,14875,42,774,1397.08,United Kingdom,2010-09-01,2010-09,2010-09,0
523767,2010-09-24 10:29:00,18172,12,208,402.8,United Kingdom,2010-09-01,2010-09,2009-12,9
523768,2010-09-24 10:29:00,14134,46,1676,2573.64,United Kingdom,2010-09-01,2010-09,2009-12,9
523769,2010-09-24 10:48:00,17567,31,276,506.6,United Kingdom,2010-09-01,2010-09,2010-09,0
523770,2010-09-24 10:58:00,14967,6,152,560.2,United Kingdom,2010-09-01,2010-09,2009-12,9
523771,2010-09-24 10:59:00,14967,1,12,15.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523773,2010-09-24 11:11:00,17811,47,73,156.97,United Kingdom,2010-09-01,2010-09,2010-09,0
523774,2010-09-24 11:11:00,14967,2,120,174.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523775,2010-09-24 11:12:00,15945,3,37,113.95000000000002,United Kingdom,2010-09-01,2010-09,2009-12,9
523776,2010-09-24 11:25:00,15898,1,8,15.6,United Kingdom,2010-09-01,2010-09,2009-12,9
523786,2010-09-24 11:31:00,16692,1,672,571.1999999999999,United Kingdom,2010-09-01,2010-09,2010-09,0
523792,2010-09-24 11:34:00,14994,85,208,226.51,United Kingdom,2010-09-01,2010-09,2010-03,6
523805,2010-09-24 11:48:00,14527,12,20,61.349999999999994,United Kingdom,2010-09-01,2010-09,2009-12,9
523821,2010-09-24 11:55:00,15658,16,184,410.8,United Kingdom,2010-09-01,2010-09,2009-12,9
523835,2010-09-24 12:03:00,16140,29,542,708.28,United Kingdom,2010-09-01,2010-09,2010-09,0
523836,2010-09-24 12:05:00,17372,34,101,205.67,United Kingdom,2010-09-01,2010-09,2009-12,9
523837,2010-09-24 12:06:00,15601,29,377,428.79,United Kingdom,2010-09-01,2010-09,2009-12,9
523838,2010-09-24 12:08:00,14934,32,315,540.5,Channel Islands,2010-09-01,2010-09,2010-09,0
523839,2010-09-24 12:08:00,14001,7,156,340.20000000000005,United Kingdom,2010-09-01,2010-09,2010-08,1
523840,2010-09-24 12:10:00,14001,1,12,45.0,United Kingdom,2010-09-01,2010-09,2010-08,1
523841,2010-09-24 12:11:00,14934,29,337,439.83,Channel Islands,2010-09-01,2010-09,2010-09,0
523845,2010-09-24 12:15:00,16675,4,116,301.79999999999995,United Kingdom,2010-09-01,2010-09,2010-08,1
523855,2010-09-24 12:18:00,15551,51,226,473.14,United Kingdom,2010-09-01,2010-09,2010-06,3
523864,2010-09-24 12:24:00,15034,90,372,668.64,United Kingdom,2010-09-01,2010-09,2010-05,4
523865,2010-09-24 12:31:00,16186,38,528,605.68,United Kingdom,2010-09-01,2010-09,2009-12,9
523866,2010-09-24 12:39:00,18008,16,29,233.85,United Kingdom,2010-09-01,2010-09,2010-01,8
523867,2010-09-24 12:43:00,13174,113,416,786.88,United Kingdom,2010-09-01,2010-09,2009-12,9
523868,2010-09-24 12:48:00,15044,42,217,794.59,United Kingdom,2010-09-01,2010-09,2009-12,9
523870,2010-09-24 12:58:00,17757,3,62,188.9,United Kingdom,2010-09-01,2010-09,2010-01,8
523871,2010-09-24 12:59:00,16168,9,76,201.1,United Kingdom,2010-09-01,2010-09,2009-12,9
523872,2010-09-24 13:00:00,15044,1,1,84.15,United Kingdom,2010-09-01,2010-09,2009-12,9
523874,2010-09-24 13:04:00,17396,7,76,263.4,United Kingdom,2010-09-01,2010-09,2010-09,0
523875,2010-09-24 13:06:00,17682,15,92,157.75,United Kingdom,2010-09-01,2010-09,2010-03,6
523877,2010-09-24 13:08:00,15044,1,1,98.88,United Kingdom,2010-09-01,2010-09,2009-12,9
523878,2010-09-24 13:09:00,15044,1,1,71.61,United Kingdom,2010-09-01,2010-09,2009-12,9
523879,2010-09-24 13:30:00,15311,6,13,108.35,United Kingdom,2010-09-01,2010-09,2009-12,9
523887,2010-09-24 14:12:00,12429,30,571,1016.05,Denmark,2010-09-01,2010-09,2010-06,3
523888,2010-09-24 14:15:00,12429,1,12,30.599999999999998,Denmark,2010-09-01,2010-09,2010-06,3
523889,2010-09-24 14:32:00,14226,31,418,770.34,United Kingdom,2010-09-01,2010-09,2010-09,0
523890,2010-09-24 14:33:00,16354,35,224,312.22,United Kingdom,2010-09-01,2010-09,2010-04,5
523892,2010-09-24 14:55:00,13317,3,102,363.3,United Kingdom,2010-09-01,2010-09,2009-12,9
523893,2010-09-24 14:56:00,13381,34,618,837.26,United Kingdom,2010-09-01,2010-09,2009-12,9
523902,2010-09-24 15:15:00,16699,2,72,319.92,United Kingdom,2010-09-01,2010-09,2009-12,9
523908,2010-09-24 15:35:00,16952,14,64,117.58,United Kingdom,2010-09-01,2010-09,2009-12,9
523909,2010-09-24 15:44:00,14092,18,194,417.14,United Kingdom,2010-09-01,2010-09,2009-12,9
523921,2010-09-24 16:19:00,14646,85,9962,14662.58,Netherlands,2010-09-01,2010-09,2009-12,9
523922,2010-09-24 16:24:00,13141,56,604,972.11,United Kingdom,2010-09-01,2010-09,2009-12,9
523923,2010-09-24 16:25:00,13513,17,127,319.85,United Kingdom,2010-09-01,2010-09,2010-02,7
523924,2010-09-24 16:36:00,14031,21,480,1541.7,United Kingdom,2010-09-01,2010-09,2009-12,9
523929,2010-09-24 16:50:00,14646,30,4590,8880.42,Netherlands,2010-09-01,2010-09,2009-12,9
523931,2010-09-26 10:07:00,17243,12,79,114.95,United Kingdom,2010-09-01,2010-09,2009-12,9
523932,2010-09-26 10:34:00,12871,7,284,363.38,United Kingdom,2010-09-01,2010-09,2010-09,0
523933,2010-09-26 10:44:00,15805,5,44,124.6,United Kingdom,2010-09-01,2010-09,2009-12,9
523934,2010-09-26 10:47:00,16168,4,110,190.5,United Kingdom,2010-09-01,2010-09,2009-12,9
523935,2010-09-26 10:47:00,13089,3,79,160.71,United Kingdom,2010-09-01,2010-09,2009-12,9
523936,2010-09-26 10:48:00,16168,4,126,119.34,United Kingdom,2010-09-01,2010-09,2009-12,9
523937,2010-09-26 10:50:00,15201,16,203,313.35,United Kingdom,2010-09-01,2010-09,2010-04,5
523938,2010-09-26 10:51:00,13089,5,162,342.29999999999995,United Kingdom,2010-09-01,2010-09,2009-12,9
523939,2010-09-26 10:52:00,13089,1,4,51.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523940,2010-09-26 10:53:00,13089,5,36,96.0,United Kingdom,2010-09-01,2010-09,2009-12,9
523941,2010-09-26 11:05:00,17377,13,49,198.95,United Kingdom,2010-09-01,2010-09,2009-12,9
523942,2010-09-26 11:10:00,14532,18,37,268.23,United Kingdom,2010-09-01,2010-09,2010-01,8
523943,2010-09-26 11:13:00,14161,13,115,140.05,United Kingdom,2010-09-01,2010-09,2009-12,9
523944,2010-09-26 11:20:00,15581,15,301,141.41,United Kingdom,2010-09-01,2010-09,2009-12,9
523945,2010-09-26 11:22:00,16401,16,178,236.26,United Kingdom,2010-09-01,2010-09,2010-06,3
523946,2010-09-26 11:23:00,16833,31,350,989.63,United Kingdom,2010-09-01,2010-09,2010-03,6
523947,2010-09-26 11:49:00,17596,31,731,343.35,United Kingdom,2010-09-01,2010-09,2009-12,9
523948,2010-09-26 11:50:00,13784,2,4,10.100000000000001,United Kingdom,2010-09-01,2010-09,2010-09,0
523949,2010-09-26 11:50:00,15805,39,413,611.67,United Kingdom,2010-09-01,2010-09,2009-12,9
523950,2010-09-26 11:57:00,17062,21,105,195.67,United Kingdom,2010-09-01,2010-09,2010-09,0
523951,2010-09-26 11:58:00,14094,47,177,335.22,United Kingdom,2010-09-01,2010-09,2010-09,0
523953,2010-09-26 12:04:00,17769,25,93,310.32,United Kingdom,2010-09-01,2010-09,2010-01,8
523954,2010-09-26 12:06:00,17123,16,239,414.51,United Kingdom,2010-09-01,2010-09,2010-05,4
523955,2010-09-26 12:06:00,13767,15,352,714.4000000000001,United Kingdom,2010-09-01,2010-09,2009-12,9
523956,2010-09-26 12:10:00,15738,14,200,354.12,United Kingdom,2010-09-01,2010-09,2009-12,9
523957,2010-09-26 12:11:00,15738,3,34,45.5,United Kingdom,2010-09-01,2010-09,2009-12,9
523958,2010-09-26 12:21:00,14626,11,171,416.08,United Kingdom,2010-09-01,2010-09,2009-12,9
523959,2010-09-26 12:32:00,14606,26,92,157.47,United Kingdom,2010-09-01,2010-09,2009-12,9
523960,2010-09-26 12:51:00,16340,125,455,603.46,United Kingdom,2010-09-01,2010-09,2010-06,3
523961,2010-09-26 12:53:00,14269,16,123,295.73,United Kingdom,2010-09-01,2010-09,2010-09,0
523962,2010-09-26 12:58:00,13980,20,162,302.46,United Kingdom,2010-09-01,2010-09,2010-02,7
523963,2010-09-26 13:07:00,17858,6,65,201.95,United Kingdom,2010-09-01,2010-09,2009-12,9
523964,2010-09-26 13:09:00,16709,32,348,717.3,United Kingdom,2010-09-01,2010-09,2009-12,9
523965,2010-09-26 13:19:00,13777,9,224,659.68,United Kingdom,2010-09-01,2010-09,2009-12,9
523966,2010-09-26 13:20:00,14911,11,68,237.85000000000002,EIRE,2010-09-01,2010-09,2009-12,9
523967,2010-09-26 13:25:00,16008,23,245,415.04,United Kingdom,2010-09-01,2010-09,2010-03,6
523969,2010-09-26 13:40:00,14454,15,70,222.25,United Kingdom,2010-09-01,2010-09,2009-12,9
523970,2010-09-26 13:40:00,17299,24,107,119.25,United Kingdom,2010-09-01,2010-09,2010-08,1
523971,2010-09-26 13:53:00,15967,97,249,561.4,United Kingdom,2010-09-01,2010-09,2009-12,9
523972,2010-09-26 13:55:00,15967,6,9,29.4,United Kingdom,2010-09-01,2010-09,2009-12,9
523973,2010-09-26 13:57:00,17063,20,225,422.45,United Kingdom,2010-09-01,2010-09,2009-12,9
523976,2010-09-26 14:00:00,16422,6,948,427.03999999999996,United Kingdom,2010-09-01,2010-09,2010-01,8
523977,2010-09-26 14:01:00,13993,22,190,451.55,United Kingdom,2010-09-01,2010-09,2009-12,9
523979,2010-09-26 14:01:00,16422,1,50,232.50000000000003,United Kingdom,2010-09-01,2010-09,2010-01,8
523981,2010-09-26 14:02:00,16422,1,6,10.14,United Kingdom,2010-09-01,2010-09,2010-01,8
523982,2010-09-26 14:03:00,16422,6,486,388.26,United Kingdom,2010-09-01,2010-09,2010-01,8
523984,2010-09-26 14:04:00,15093,1,24,238.79999999999998,United Kingdom,2010-09-01,2010-09,2009-12,9
523985,2010-09-26 14:05:00,15093,1,36,75.60000000000001,United Kingdom,2010-09-01,2010-09,2009-12,9
523986,2010-09-26 14:06:00,14195,2,372,388.2,United Kingdom,2010-09-01,2010-09,2010-03,6
523989,2010-09-26 14:15:00,14105,109,1378,2154.15,United Kingdom,2010-09-01,2010-09,2009-12,9
523990,2010-09-26 14:20:00,14688,23,301,231.25,United Kingdom,2010-09-01,2010-09,2010-09,0
523993,2010-09-26 14:43:00,16161,61,286,544.33,United Kingdom,2010-09-01,2010-09,2010-02,7
523994,2010-09-26 15:07:00,16549,139,438,851.65,United Kingdom,2010-09-01,2010-09,2010-03,6
523995,2010-09-26 15:19:00,16593,9,77,121.94999999999999,United Kingdom,2010-09-01,2010-09,2009-12,9
523996,2010-09-26 15:24:00,14292,21,438,944.04,United Kingdom,2010-09-01,2010-09,2010-03,6
523997,2010-09-26 15:25:00,14292,2,80,156.0,United Kingdom,2010-09-01,2010-09,2010-03,6
523998,2010-09-26 15:46:00,13118,8,59,221.37,United Kingdom,2010-09-01,2010-09,2010-09,0
523999,2010-09-26 15:50:00,14806,9,93,110.03999999999999,United Kingdom,2010-09-01,2010-09,2010-09,0
524000,2010-09-26 15:58:00,16794,47,227,204.89,United Kingdom,2010-09-01,2010-09,2010-03,6
524001,2010-09-26 16:00:00,13269,22,366,445.55,United Kingdom,2010-09-01,2010-09,2009-12,9
524002,2010-09-26 16:03:00,13281,22,201,350.85,United Kingdom,2010-09-01,2010-09,2010-09,0
524003,2010-09-26 16:04:00,14649,39,137,249.62,United Kingdom,2010-09-01,2010-09,2010-01,8
524004,2010-09-26 16:06:00,15532,66,162,513.4,United Kingdom,2010-09-01,2010-09,2010-06,3
524007,2010-09-27 09:00:00,16167,17,167,324.55,United Kingdom,2010-09-01,2010-09,2009-12,9
524008,2010-09-27 09:18:00,13267,20,171,348.77000000000004,United Kingdom,2010-09-01,2010-09,2009-12,9
524009,2010-09-27 09:23:00,13267,9,114,232.18,United Kingdom,2010-09-01,2010-09,2009-12,9
524010,2010-09-27 09:37:00,12449,9,724,678.6,Denmark,2010-09-01,2010-09,2010-09,0
524011,2010-09-27 09:41:00,16182,4,400,660.0,United Kingdom,2010-09-01,2010-09,2010-03,6
524012,2010-09-27 09:48:00,14295,21,470,866.96,United Kingdom,2010-09-01,2010-09,2009-12,9
524013,2010-09-27 09:53:00,15291,1,96,408.0,United Kingdom,2010-09-01,2010-09,2009-12,9
524014,2010-09-27 09:55:00,16592,42,637,678.27,United Kingdom,2010-09-01,2010-09,2009-12,9
524015,2010-09-27 09:55:00,13881,1,48,180.0,United Kingdom,2010-09-01,2010-09,2010-03,6
524016,2010-09-27 09:57:00,13881,3,36,275.40000000000003,United Kingdom,2010-09-01,2010-09,2010-03,6
524017,2010-09-27 10:09:00,15469,19,134,335.7,United Kingdom,2010-09-01,2010-09,2010-09,0
524018,2010-09-27 10:23:00,14911,41,374,831.44,EIRE,2010-09-01,2010-09,2009-12,9
524019,2010-09-27 10:25:00,13662,20,179,375.5,United Kingdom,2010-09-01,2010-09,2010-02,7
524020,2010-09-27 10:26:00,13662,3,13,43.45,United Kingdom,2010-09-01,2010-09,2010-02,7
524021,2010-09-27 10:36:00,13015,24,259,323.06,United Kingdom,2010-09-01,2010-09,2010-04,5
524022,2010-09-27 10:39:00,13015,40,354,749.65,United Kingdom,2010-09-01,2010-09,2010-04,5
524023,2010-09-27 10:40:00,17919,17,696,536.28,United Kingdom,2010-09-01,2010-09,2010-09,0
524024,2010-09-27 10:50:00,13729,18,145,361.75,United Kingdom,2010-09-01,2010-09,2010-01,8
524025,2010-09-27 10:54:00,13798,8,516,1179.6399999999999,United Kingdom,2010-09-01,2010-09,2009-12,9
524026,2010-09-27 10:56:00,13798,3,400,487.0,United Kingdom,2010-09-01,2010-09,2009-12,9
524027,2010-09-27 11:04:00,17949,1,672,282.24,United Kingdom,2010-09-01,2010-09,2009-12,9
524028,2010-09-27 11:13:00,16895,28,122,340.15,United Kingdom,2010-09-01,2010-09,2010-02,7
524038,2010-09-27 11:22:00,13018,44,464,757.3100000000001,United Kingdom,2010-09-01,2010-09,2010-03,6
524077,2010-09-27 11:38:00,16105,20,421,607.19,United Kingdom,2010-09-01,2010-09,2010-04,5
524079,2010-09-27 11:39:00,15694,14,137,668.3,United Kingdom,2010-09-01,2010-09,2009-12,9
524091,2010-09-27 11:48:00,17672,23,254,495.98,United Kingdom,2010-09-01,2010-09,2010-01,8
524092,2010-09-27 11:57:00,15502,29,539,992.73,United Kingdom,2010-09-01,2010-09,2010-06,3
524093,2010-09-27 12:02:00,15312,25,276,355.45,United Kingdom,2010-09-01,2010-09,2009-12,9
524094,2010-09-27 12:06:00,17677,18,557,995.5,United Kingdom,2010-09-01,2010-09,2009-12,9
524095,2010-09-27 12:07:00,17677,1,50,232.50000000000003,United Kingdom,2010-09-01,2010-09,2009-12,9
524096,2010-09-27 12:14:00,13694,6,1176,934.8,United Kingdom,2010-09-01,2010-09,2009-12,9
524097,2010-09-27 12:16:00,13694,4,270,868.5,United Kingdom,2010-09-01,2010-09,2009-12,9
524098,2010-09-27 12:21:00,17204,71,1270,2190.94,United Kingdom,2010-09-01,2010-09,2010-06,3
524099,2010-09-27 12:24:00,13448,102,728,1248.15,United Kingdom,2010-09-01,2010-09,2009-12,9
524100,2010-09-27 12:31:00,16330,37,107,263.96999999999997,United Kingdom,2010-09-01,2010-09,2010-02,7
524101,2010-09-27 12:35:00,16330,2,5,6.85,United Kingdom,2010-09-01,2010-09,2010-02,7
524102,2010-09-27 12:45:00,17315,66,275,765.58,United Kingdom,2010-09-01,2010-09,2010-09,0
524103,2010-09-27 12:47:00,16668,2,36,59.4,United Kingdom,2010-09-01,2010-09,2010-03,6
524104,2010-09-27 12:48:00,16668,2,14,44.099999999999994,United Kingdom,2010-09-01,2010-09,2010-03,6
524105,2010-09-27 12:50:00,17081,60,122,224.21,United Kingdom,2010-09-01,2010-09,2010-02,7
524106,2010-09-27 13:08:00,18194,1,150,562.5,United Kingdom,2010-09-01,2010-09,2010-01,8
524107,2010-09-27 13:10:00,15616,13,137,317.11,United Kingdom,2010-09-01,2010-09,2010-09,0
524108,2010-09-27 13:13:00,16636,26,629,1295.25,United Kingdom,2010-09-01,2010-09,2010-03,6
524109,2010-09-27 13:17:00,12471,22,224,758.9,Germany,2010-09-01,2010-09,2009-12,9
524110,2010-09-27 13:19:00,12471,9,102,131.4,Germany,2010-09-01,2010-09,2009-12,9
524111,2010-09-27 13:22:00,12471,12,380,532.48,Germany,2010-09-01,2010-09,2009-12,9
524112,2010-09-27 13:24:00,15358,89,1148,1297.97,United Kingdom,2010-09-01,2010-09,2009-12,9
